Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,Commodity,season
6169,17379.0,900.0,9.74222222222222,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6170,17379.0,900.0,9.74222222222222,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6171,17379.0,900.0,9.74222222222222,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6172,18171.0,675.0,8.693333333333333,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6173,18171.0,675.0,8.693333333333333,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6174,18171.0,675.0,8.693333333333333,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6175,18171.0,675.0,8.693333333333333,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6176,15913.97352,967.5,5.013333333333334,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6177,15913.97352,967.5,5.013333333333334,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6178,15913.97352,967.5,5.013333333333334,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6179,15913.97352,967.5,5.013333333333334,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6180,21555.0,2025.0,14.097777777777775,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6181,21555.0,2025.0,14.097777777777775,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6182,21555.0,2025.0,14.097777777777775,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6183,21555.0,2025.0,14.097777777777775,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6184,20931.11541,877.5,8.693333333333333,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6185,20931.11541,877.5,8.693333333333333,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6186,20931.11541,877.5,8.693333333333333,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6187,20931.11541,877.5,8.693333333333333,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6188,20190.47652,1530.0,9.44,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6189,20190.47652,1530.0,9.44,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6190,20190.47652,1530.0,9.44,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6191,20190.47652,1530.0,9.44,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6192,24300.0,567.0,8.017777777777777,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6193,24300.0,567.0,8.017777777777777,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6194,24300.0,567.0,8.017777777777777,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6195,24300.0,567.0,8.017777777777777,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6196,17172.0,450.0,5.351111111111111,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6197,17172.0,450.0,5.351111111111111,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6198,17172.0,450.0,5.351111111111111,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6199,17172.0,450.0,5.351111111111111,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6200,33520.97079,225.0,1.76,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6201,33520.97079,225.0,1.76,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6202,33520.97079,225.0,1.76,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6203,33520.97079,225.0,1.76,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6204,27000.0,454.5,5.8133333333333335,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6205,27000.0,454.5,5.8133333333333335,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6206,27000.0,454.5,5.8133333333333335,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6207,27000.0,454.5,5.8133333333333335,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6208,19395.0,450.0,9.137777777777778,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6209,19395.0,450.0,9.137777777777778,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6210,19395.0,450.0,9.137777777777778,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6211,19395.0,450.0,9.137777777777778,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6212,17851.92705,787.5,9.991111111111111,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6213,17851.92705,787.5,9.991111111111111,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6214,17851.92705,787.5,9.991111111111111,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6215,17851.92705,787.5,9.991111111111111,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6216,29700.0,14265.0,20.97777777777777,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6217,29700.0,14265.0,20.97777777777777,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6218,29700.0,14265.0,20.97777777777777,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6219,29700.0,14265.0,20.97777777777777,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6220,17334.94329,652.5,2.6844444444444444,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6221,17334.94329,652.5,2.6844444444444444,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6222,17334.94329,652.5,2.6844444444444444,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6223,17334.94329,652.5,2.6844444444444444,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6224,23400.0,983.25,11.27111111111111,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6225,23400.0,983.25,11.27111111111111,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6226,23400.0,983.25,11.27111111111111,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6227,23400.0,983.25,11.27111111111111,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6228,16915.63626,472.5,1.5288888888888892,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6229,16915.63626,472.5,1.5288888888888892,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6230,16915.63626,472.5,1.5288888888888892,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6231,16915.63626,472.5,1.5288888888888892,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6232,19800.0,1350.0,10.648888888888887,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6233,19800.0,1350.0,10.648888888888887,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6234,19800.0,1350.0,10.648888888888887,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6235,19800.0,1350.0,10.648888888888887,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6236,20055.70827,675.0,3.36,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6237,20055.70827,675.0,3.36,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6238,20055.70827,675.0,3.36,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6239,20055.70827,675.0,3.36,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6240,13770.0,450.0,6.346666666666667,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6241,13770.0,450.0,6.346666666666667,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6242,13770.0,450.0,6.346666666666667,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6243,13770.0,450.0,6.346666666666667,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6244,17968.23558,1957.5,10.25777777777778,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6245,17968.23558,1957.5,10.25777777777778,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6246,17968.23558,1957.5,10.25777777777778,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6247,17968.23558,1957.5,10.25777777777778,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6248,14742.0,450.0,5.671111111111111,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6249,14742.0,450.0,5.671111111111111,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6250,14742.0,450.0,5.671111111111111,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6251,14742.0,450.0,5.671111111111111,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6252,17217.0,450.0,7.164444444444444,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6253,17217.0,450.0,7.164444444444444,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6254,17217.0,450.0,7.164444444444444,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6255,17217.0,450.0,7.164444444444444,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6256,23413.62618,1350.0,15.377777777777776,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6257,23413.62618,1350.0,15.377777777777776,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6258,23413.62618,1350.0,15.377777777777776,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6259,23413.62618,1350.0,15.377777777777776,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6260,17361.0,450.0,10.488888888888887,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6261,17361.0,450.0,10.488888888888887,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6262,17361.0,450.0,10.488888888888887,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6263,17361.0,450.0,10.488888888888887,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6264,8100.0,900.0,3.715555555555556,15.5516666665,0.7933333333,5.644002732240437,176.3333333,maize,rabi
6265,8100.0,900.0,3.715555555555556,17.060000000000002,1.141333333,5.644002732240437,1301.333333,maize,summer
6266,8100.0,900.0,3.715555555555556,15.013333335,1.015,5.644002732240437,346.3333333,maize,kharif
6267,8100.0,900.0,3.715555555555556,19.155,0.8403333333,5.644002732240437,324.6666667,maize,summer
6268,19306.41966,2385.0,14.933333333333334,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6269,19306.41966,2385.0,14.933333333333334,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6270,19306.41966,2385.0,14.933333333333334,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6271,19306.41966,2385.0,14.933333333333334,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6272,19791.83709,607.5,7.324444444444444,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6273,19791.83709,607.5,7.324444444444444,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6274,19791.83709,607.5,7.324444444444444,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6275,19791.83709,607.5,7.324444444444444,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6276,17550.0,675.0,7.466666666666667,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6277,17550.0,675.0,7.466666666666667,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6278,17550.0,675.0,7.466666666666667,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6279,17550.0,675.0,7.466666666666667,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6280,18927.0,900.0,3.982222222222222,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6281,18927.0,900.0,3.982222222222222,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6282,18927.0,900.0,3.982222222222222,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6283,18927.0,900.0,3.982222222222222,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6284,22526.40618,1125.0,5.991111111111111,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6285,22526.40618,1125.0,5.991111111111111,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6286,22526.40618,1125.0,5.991111111111111,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6287,22526.40618,1125.0,5.991111111111111,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6288,17172.0,450.0,4.2844444444444445,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6289,17172.0,450.0,4.2844444444444445,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6290,17172.0,450.0,4.2844444444444445,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6291,17172.0,450.0,4.2844444444444445,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6292,9956.81925,992.25,4.832888888888889,19.695,0.7753333332999999,5.644002732240437,68.0,maize,rabi
6293,9956.81925,992.25,4.832888888888889,20.878333335,1.182,5.644002732240437,1021.333333,maize,summer
6294,9956.81925,992.25,4.832888888888889,19.241666665,1.043666667,5.644002732240437,230.6666667,maize,kharif
6295,9956.81925,992.25,4.832888888888889,22.77166667,0.8156666666999999,5.644002732240437,194.0,maize,summer
6296,17883.0,1125.0,12.835555555555556,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6297,17883.0,1125.0,12.835555555555556,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6298,17883.0,1125.0,12.835555555555556,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6299,17883.0,1125.0,12.835555555555556,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6300,17154.0,450.0,8.71111111111111,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6301,17154.0,450.0,8.71111111111111,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6302,17154.0,450.0,8.71111111111111,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6303,17154.0,450.0,8.71111111111111,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6304,17329.64202,1035.0,10.773333333333332,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6305,17329.64202,1035.0,10.773333333333332,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6306,17329.64202,1035.0,10.773333333333332,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6307,17329.64202,1035.0,10.773333333333332,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6308,16812.0,675.0,9.68888888888889,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6309,16812.0,675.0,9.68888888888889,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6310,16812.0,675.0,9.68888888888889,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6311,16812.0,675.0,9.68888888888889,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6312,17740.411740000003,945.0,5.386666666666667,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6313,17740.411740000003,945.0,5.386666666666667,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6314,17740.411740000003,945.0,5.386666666666667,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6315,17740.411740000003,945.0,5.386666666666667,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6316,19845.0,450.0,9.457777777777778,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6317,19845.0,450.0,9.457777777777778,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6318,19845.0,450.0,9.457777777777778,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6319,19845.0,450.0,9.457777777777778,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6320,18405.0,450.0,8.71111111111111,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6321,18405.0,450.0,8.71111111111111,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6322,18405.0,450.0,8.71111111111111,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6323,18405.0,450.0,8.71111111111111,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6324,22526.40618,675.0,4.391111111111111,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6325,22526.40618,675.0,4.391111111111111,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6326,22526.40618,675.0,4.391111111111111,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6327,22526.40618,675.0,4.391111111111111,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6328,17847.0,450.0,3.8222222222222224,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6329,17847.0,450.0,3.8222222222222224,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6330,17847.0,450.0,3.8222222222222224,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6331,17847.0,450.0,3.8222222222222224,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6332,17359.2648,517.5,7.1466666666666665,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6333,17359.2648,517.5,7.1466666666666665,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6334,17359.2648,517.5,7.1466666666666665,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6335,17359.2648,517.5,7.1466666666666665,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6336,14228.36694,900.0,2.7555555555555555,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6337,14228.36694,900.0,2.7555555555555555,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6338,14228.36694,900.0,2.7555555555555555,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6339,14228.36694,900.0,2.7555555555555555,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6340,16910.13789,1485.0,9.404444444444444,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6341,16910.13789,1485.0,9.404444444444444,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6342,16910.13789,1485.0,9.404444444444444,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6343,16910.13789,1485.0,9.404444444444444,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6344,19773.0,675.0,6.1866666666666665,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6345,19773.0,675.0,6.1866666666666665,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6346,19773.0,675.0,6.1866666666666665,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6347,19773.0,675.0,6.1866666666666665,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6348,19134.0,1125.0,5.44,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6349,19134.0,1125.0,5.44,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6350,19134.0,1125.0,5.44,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6351,19134.0,1125.0,5.44,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6352,19116.0,450.0,6.79111111111111,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6353,19116.0,450.0,6.79111111111111,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6354,19116.0,450.0,6.79111111111111,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6355,19116.0,450.0,6.79111111111111,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6356,16385.26986,540.0,3.4133333333333336,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6357,16385.26986,540.0,3.4133333333333336,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6358,16385.26986,540.0,3.4133333333333336,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6359,16385.26986,540.0,3.4133333333333336,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6360,19567.79505,1125.0,9.333333333333334,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6361,19567.79505,1125.0,9.333333333333334,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6362,19567.79505,1125.0,9.333333333333334,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6363,19567.79505,1125.0,9.333333333333334,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6364,17244.0,900.0,10.755555555555556,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6365,17244.0,900.0,10.755555555555556,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6366,17244.0,900.0,10.755555555555556,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6367,17244.0,900.0,10.755555555555556,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6368,18231.95583,675.0,5.937777777777778,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6369,18231.95583,675.0,5.937777777777778,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6370,18231.95583,675.0,5.937777777777778,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6371,18231.95583,675.0,5.937777777777778,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6372,17038.473570000002,2160.0,18.897777777777776,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6373,17038.473570000002,2160.0,18.897777777777776,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6374,17038.473570000002,2160.0,18.897777777777776,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6375,17038.473570000002,2160.0,18.897777777777776,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6376,21420.0,6525.0,11.85777777777778,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6377,21420.0,6525.0,11.85777777777778,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6378,21420.0,6525.0,11.85777777777778,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6379,21420.0,6525.0,11.85777777777778,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6380,19935.0,9225.0,15.786666666666669,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6381,19935.0,9225.0,15.786666666666669,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6382,19935.0,9225.0,15.786666666666669,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6383,19935.0,9225.0,15.786666666666669,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6384,26391.45402,3982.5,10.222222222222223,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6385,26391.45402,3982.5,10.222222222222223,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6386,26391.45402,3982.5,10.222222222222223,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6387,26391.45402,3982.5,10.222222222222223,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6388,18801.0,1350.0,6.2222222222222205,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6389,18801.0,1350.0,6.2222222222222205,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6390,18801.0,1350.0,6.2222222222222205,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6391,18801.0,1350.0,6.2222222222222205,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6392,13273.3908,292.5,2.648888888888889,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6393,13273.3908,292.5,2.648888888888889,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6394,13273.3908,292.5,2.648888888888889,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6395,13273.3908,292.5,2.648888888888889,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6396,13678.584750000002,675.0,3.306666666666666,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6397,13678.584750000002,675.0,3.306666666666666,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6398,13678.584750000002,675.0,3.306666666666666,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6399,13678.584750000002,675.0,3.306666666666666,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6400,14400.0,900.0,4.995555555555556,15.5516666665,0.7933333333,5.644002732240437,176.3333333,maize,rabi
6401,14400.0,900.0,4.995555555555556,17.060000000000002,1.141333333,5.644002732240437,1301.333333,maize,summer
6402,14400.0,900.0,4.995555555555556,15.013333335,1.015,5.644002732240437,346.3333333,maize,kharif
6403,14400.0,900.0,4.995555555555556,19.155,0.8403333333,5.644002732240437,324.6666667,maize,summer
6404,13019.98059,337.5,3.164444444444444,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6405,13019.98059,337.5,3.164444444444444,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6406,13019.98059,337.5,3.164444444444444,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6407,13019.98059,337.5,3.164444444444444,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6408,16596.0,450.0,5.44,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6409,16596.0,450.0,5.44,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6410,16596.0,450.0,5.44,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6411,16596.0,450.0,5.44,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6412,17559.0,450.0,7.52,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6413,17559.0,450.0,7.52,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6414,17559.0,450.0,7.52,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6415,17559.0,450.0,7.52,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6416,21996.000000000004,4725.0,20.16,15.483333335,0.8909999999999999,5.644002732240437,229.3333333,maize,rabi
6417,21996.000000000004,4725.0,20.16,17.398333335,1.2246666670000002,5.644002732240437,1744.666667,maize,summer
6418,21996.000000000004,4725.0,20.16,15.53,1.110666667,5.644002732240437,580.3333333,maize,kharif
6419,21996.000000000004,4725.0,20.16,19.5049999985,0.948,5.644002732240437,461.0,maize,summer
6420,15237.0,450.0,3.751111111111111,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6421,15237.0,450.0,3.751111111111111,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6422,15237.0,450.0,3.751111111111111,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6423,15237.0,450.0,3.751111111111111,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6424,11331.387089999998,562.5,4.195555555555555,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6425,11331.387089999998,562.5,4.195555555555555,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6426,11331.387089999998,562.5,4.195555555555555,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
6427,11331.387089999998,562.5,4.195555555555555,22.735,1.070333333,5.644002732240437,540.3333332999999,maize,summer
6428,17055.0,675.0,2.791111111111112,18.4116666665,0.9723333333,5.644002732240437,278.0,maize,rabi
6429,17055.0,675.0,2.791111111111112,19.865,1.377333333,5.644002732240437,1936.333333,maize,summer
6430,17055.0,675.0,2.791111111111112,18.241666665,1.265666667,5.644002732240437,698.0000000000001,maize,kharif
